"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YDR398W",1242.82902275653,1.61386140655805,0.191508700526052,8.4270918351227,3.54361747436252e-17,1.633067103863e-15
"YPL226W",2714.81927424109,1.62018752626485,0.182854593990652,8.8605240421123,7.9639184172372e-19,4.46472044875628e-17
"YDL185W",3174.50541144396,1.62294318736882,0.19233120809044,8.43827272485941,3.22061460006211e-17,1.50980191337395e-15
"YDR399W",1056.26762501278,1.62482913091075,0.195771238365797,8.29963147025084,1.04434842214548e-16,4.47178481860404e-15
"YLR359W",1832.39525054184,1.62873264474289,0.223768810035901,7.27864014864978,3.37201809559759e-13,9.26112848679783e-12
"YLR438W",340.018508866798,1.63234255474121,0.299014249108691,5.45907949071635,4.78609458543967e-08,5.73277144396937e-07
"YML093W",399.49003634621,1.63322599579287,0.24444847984329,6.68126877630774,2.3688230849926e-11,5.15266397447591e-10
"YBR084W",1624.12935886135,1.63551832349727,0.191618962179865,8.53526344622449,1.39836430778836e-17,6.91300464159374e-16
"YOR145C",853.640171434043,1.63667959584863,0.220081631806411,7.43669329609614,1.03236862883876e-13,2.95474768611851e-12
"YGL078C",1223.26185317434,1.64441487759956,0.208694802207975,7.87952004650704,3.28640970409855e-15,1.23251696350951e-13
"YJL198W",1520.73752823391,1.64737795150089,0.185531269160243,8.87924692671647,6.73145285786204e-19,3.89421708947381e-17
"YBR172C",766.34040047455,1.64802833918374,0.216190424961403,7.62304037969289,2.47769330273913e-14,7.97260129011563e-13
"YNR066C",268.166465252545,1.65148103535105,0.254298799132932,6.49425416471496,8.34457680964263e-11,1.67259496211385e-09
"YKR080W",785.799254171934,1.65987525424386,0.216672106716337,7.66077036587334,1.84821066003178e-14,6.01830513128912e-13
"YOR287C",153.46303447586,1.66541234805864,0.298815782869808,5.57337477981961,2.49851260972989e-08,3.19692036981438e-07
"YER126C",640.225225899211,1.66549786649922,0.223675222487256,7.44605436390751,9.61731881665251e-14,2.78186062366789e-12
"YJR012C",61.1095006015437,1.6709440825079,0.410584802617928,4.06966860890564,4.7080057049286e-05,0.000277079383370149
"YMR145C",1616.25583896978,1.67154389032757,0.188990117882833,8.84461002010628,9.18485162636406e-19,5.09665542287426e-17
"YNL171C",24.5437003860262,1.67207634693388,0.632401067054212,2.64401253262045,0.00819296225777876,0.0240179669853374
"YMR186W",7691.37857796643,1.67288966889633,0.175574236897522,9.52810445573946,1.60181203387123e-21,1.11675049233227e-19
"YDR184C",352.875544394431,1.6787322117842,0.229567221344423,7.31259542173739,2.62031071985567e-13,7.23312167237316e-12
"YJL109C",1383.67774241777,1.68168325696291,0.192212163650676,8.74909904255164,2.1506284797647e-18,1.13544831776315e-16
"YCL054W",505.51965566094,1.68284455119459,0.259339755196627,6.48895712081893,8.64325591385064e-11,1.71540239633284e-09
"YEL033W",4022.53181050448,1.68316836776581,0.200889188629413,8.37859109914973,5.35650150061461e-17,2.40732687275556e-15
"YMR309C",1943.92572413835,1.68448101582986,0.219022485944633,7.69090446839181,1.46098494318806e-14,4.81505219457981e-13
"YMR179W",211.510558965908,1.68767382472711,0.259894343280547,6.49369202662991,8.37578854546962e-11,1.67259496211385e-09
"YOL077W-A",16.8696541758884,1.6918705732012,0.752270492291187,2.24901892409508,0.0245112921028733,0.0601689747608669
"YMR242C",5320.13085767603,1.69788669389389,0.173181346145452,9.80409687119453,1.08109739796602e-22,8.90758734869575e-21
"YGL191W",382.254612920379,1.69983495825487,0.256085898278411,6.63775307302101,3.1850082682684e-11,6.79218625993864e-10
"YNL132W",784.797864620773,1.70549180101729,0.20141032363294,8.46774768171994,2.50183527955314e-17,1.18304176088783e-15
"YGL206C",750.445026993216,1.71228098894358,0.247148621762998,6.92814298024111,4.26400678094803e-12,1.04448958895475e-10
"YNR019W",1013.3394922259,1.7165875649415,0.191521698173402,8.96288818088551,3.16283254925356e-19,1.86950906552618e-17
"YNL308C",720.759966897596,1.72184606269651,0.683689068856738,2.51846364250897,0.0117868051641304,0.0324704389475893
"YJL122W",290.991961395376,1.72204771389993,0.256654138425258,6.70960431211368,1.95152871980516e-11,4.36724822152282e-10
"YDR512C",48.1973856783679,1.72264551989303,0.448501034334417,3.84089531131064,0.000122586389410873,0.000637422228696323
"YMR286W",61.0136862106417,1.7235755390698,0.459164799439412,3.75371879807444,0.000174230313166512,0.000868436703024282
"YEL065W",686.168717773665,1.72387543858159,0.302074453613709,5.70678989222329,1.15126750002569e-08,1.56907084339341e-07
"YDR218C",25.2858929507791,1.72522587150015,0.624853434346908,2.76100886490821,0.00576231122864333,0.0176936467878952
"YPL160W",2989.92340746859,1.72550036862941,0.188133704079481,9.17167063218208,4.657441623954e-20,2.97966677071316e-18
"YMR290C",1164.38216859408,1.72711846940926,0.2114627678983,8.16748256241446,3.14891242105497e-16,1.30715921722877e-14
"YDL112W",528.006713583148,1.7282102919326,0.208265596489206,8.29810742179957,1.05783007767467e-16,4.49412497062097e-15
"YER125W",348.079290454844,1.73638078494804,0.230798612067109,7.52335886856699,5.33866236130143e-14,1.62187966037749e-12
"YGL009C",728.606144346411,1.74410913845354,0.26336550858825,6.62239010644443,3.53436805146831e-11,7.42080828721417e-10
"YFR023W",22.3515279239618,1.74459750420824,0.636524835625652,2.74081607906695,0.00612868029018617,0.0186501194281099
"YPL027W",12.0616869244953,1.74641115203542,0.864937369817372,2.0191186240504,0.0434748915735315,0.0964571441766071
"YJR009C",21565.63620502,1.74727253321921,0.172068268277733,10.1545308191221,3.16327994197823e-24,3.07177077222815e-22
"YBR295W",373.358108269476,1.75306907530267,0.249932457171975,7.01417132908194,2.31315804098359e-12,5.82358954947628e-11
"YKL154W",361.387395799663,1.75650382912591,0.290250337496902,6.05168574229362,1.43337885962078e-09,2.27251143983026e-08
"YIL162W",420.743001401252,1.76196442342415,0.276266660293403,6.37776712381037,1.79688462373e-10,3.34638992597388e-09
"YEL034C-A",2332.80272017973,1.7709404370749,0.199751686112071,8.8657095794491,7.60183813036481e-19,4.30612455759624e-17
"YPR151C",24.7700268899738,1.78466599908498,0.615044550617281,2.90168573527532,0.0037116067971064,0.012180879760208
"YKR075C",33.2048950314919,1.78755815278906,0.536288232411098,3.33320413306922,0.000858519277928232,0.00347626793251953
"YJR063W",251.51021572499,1.79140937650642,0.273452289676364,6.55108567065425,5.71202761684698e-11,1.16337101799303e-09
"YLR435W",192.088831801766,1.7970462397729,0.285926210478112,6.28500002419491,3.27853640823945e-10,5.86469769342306e-09
"YKR024C",351.269114351167,1.79947844092317,0.236964774916485,7.59386470650489,3.10502595469696e-14,9.76019141135379e-13
"YMR070W",347.681035362644,1.81081917117605,0.236409129848623,7.65968375390386,1.86391485784091e-14,6.03331487913028e-13
"YPR190C",626.21071612893,1.81122577710601,0.234879650133028,7.71129289438312,1.24549450126046e-14,4.15521417046282e-13
"YBL054W",630.50054185922,1.8141797584738,0.247399784825502,7.33298842500364,2.25076383443014e-13,6.24472129164852e-12
"YER001W",1518.52662044422,1.82001778695974,0.198874549226792,9.15158723947245,5.61030807680109e-20,3.46936663611196e-18
"YDL241W",100.167535221968,1.82436655723193,0.336161102504458,5.42706025069554,5.72897935631659e-08,6.69982575046228e-07
"YKL172W",964.343628454701,1.82669649391431,0.289730151045834,6.30482014840538,2.8852873997992e-10,5.17828147858352e-09
"YNL190W",796.711141771713,1.82829261530574,0.212739174348149,8.59405711669127,8.39512623091879e-18,4.26660714427443e-16
"YOR341W",1738.32336055648,1.83048789683316,0.20705915703867,8.84041026251883,9.53677594492053e-19,5.23848359479574e-17
"YJL118W",125.768698209565,1.83635154274418,0.313105489830039,5.86496117886976,4.49237791705105e-09,6.62047455634786e-08
"YMR269W",114.091480843123,1.8447591844055,0.414364155642651,4.45202404523721,8.50646376324741e-06,5.9842367327994e-05
"YJL208C",431.679488088744,1.84857396933892,0.217401468017982,8.50304271720013,1.84684907834279e-17,9.04789665588117e-16
"YLL013C",110.397079897705,1.84964116204791,0.364094336234351,5.08011517338567,3.77206110157094e-07,3.58609585145853e-06
"YGR211W",1114.64625689372,1.86129674423868,0.18788857021553,9.90638622723858,3.9051634473838e-23,3.37083790902747e-21
"YPL093W",2174.96158980371,1.86455640831767,0.190445924095292,9.79047683574853,1.23711078649802e-22,1.00409081447407e-20
"YOR204W",871.659480888031,1.86575920396347,0.193201463898663,9.6570655641724,4.58818113035577e-22,3.41788068313352e-20
"YBR238C",237.378837987446,1.86668915222718,0.279059920461458,6.68920549085084,2.2438546753787e-11,4.90043442759413e-10
"YLL019C",175.431498792275,1.86976189312347,0.302198534496392,6.18719708961988,6.12433760648498e-10,1.04730024855551e-08
"YGR079W",404.437326733118,1.87646532054091,0.221478090926778,8.47246476023346,2.40254370035834e-17,1.14605549496041e-15
"YCL026C-B",66.2518620148261,1.88355641817815,0.394756991854376,4.77143269668289,1.82920104456865e-06,1.51173180552649e-05
"YMR229C",1217.47533758814,1.90600234901755,0.233532392838385,8.16161871957773,3.30564260949679e-16,1.36182458412451e-14
"YFR055W",1001.35790188058,1.93715038491549,0.281814419707143,6.87385119231494,6.24913965301712e-12,1.51034761924921e-10
"YGR014W",333.938832368898,1.94229639354233,0.233393128202839,8.32199477550303,8.64951243493584e-17,3.76288388969449e-15
"YPL217C",596.785680213219,1.95566507482255,0.24734763777861,7.90654437772708,2.64631989859319e-15,1.00634179080768e-13
"YKL107W",85.1210352497999,1.96431034057267,0.362512573672734,5.4185991969095,6.00678083274671e-08,6.9647919335771e-07
"YMR006C",1144.67499039611,1.97190459611158,0.199547968048066,9.88185755735987,4.98992142833114e-23,4.23987386363512e-21
"YOR383C",511.619113449151,1.97254305360391,0.234012742593073,8.42921215206636,3.48000173507561e-17,1.61745721669583e-15
"YHR049C-A",65.1275382949786,1.98076475977044,0.410923116738282,4.82028067803253,1.43356383275008e-06,1.21808126913983e-05
"YNL112W",2590.07465248472,1.99004068066754,0.212659760541963,9.35786194621831,8.13664695505675e-21,5.33097423392754e-19
"YAL035W",2714.78322646677,2.01104325925389,0.650402624141509,3.09199745605016,0.00198814552967783,0.00715521865677569
"YJL194W",305.84452760602,2.01294091534747,0.256992347179417,7.8326881614967,4.77547729602172e-15,1.77870174902507e-13
"YOR387C",62.2440097991303,2.02913912028317,0.428915857949376,4.73085590722707,2.23575179572679e-06,1.80922890850629e-05
"YJL189W",238.922343485209,2.03545982715025,0.316857899318262,6.42388853656375,1.32836487082652e-10,2.53461339212443e-09
"YJL087C",221.408767270138,2.06174558462031,0.266672664111589,7.73137206053325,1.06393569151269e-14,3.61605143152876e-13
"YLR179C",2105.32019132981,2.07984648111381,0.196766410665664,10.5701296988528,4.09927318104617e-26,5.06632899057479e-24
"YNR072W",88.7522707355078,2.09014498667699,0.373768538493459,5.59208379362718,2.24360488967436e-08,2.8980340593941e-07
"YPR013C",349.658691525259,2.09111398579435,0.267216847570706,7.82553197825986,5.0551467050683e-15,1.85742485014604e-13
"YKR046C",842.101388050985,2.10165409341831,0.19447726952857,10.8066824390989,3.20035586970055e-27,4.57987768932411e-25
"YGL170C",86.8685832775354,2.1185190046579,0.36127849947065,5.8639498552003,4.51984028662099e-09,6.64294364287701e-08
"YER044C",517.408305346863,2.12415878621708,0.236610292578158,8.97745724867577,2.77096281908995e-19,1.65587866046276e-17
"YMR121C",959.62945015565,2.13836488703085,0.216909418579018,9.85833119206791,6.30892068621441e-23,5.27814010640522e-21
"YPR065W",618.159644748791,2.13967817009716,0.20424863331981,10.475850610696,1.11530392332531e-25,1.31848320327023e-23
"YHL044W",143.512825758689,2.14442807513052,0.300291258266537,7.14116051033071,9.25462050775859e-13,2.41954934236496e-11
"YBR244W",484.894960075664,2.14492535535383,0.243369434974288,8.8134541446441,1.21347758461623e-18,6.5335555496466e-17
"YML056C",4869.33316552294,2.20936351714292,0.172783443774272,12.7868936333349,1.9407737962108e-37,6.59620493987146e-35
"YKL078W",400.961651634541,2.25380164162258,0.233981600731807,9.63238833555089,5.83570549586087e-22,4.28845493060695e-20
"YGR159C",4360.15153785342,2.2627983285252,0.177583394009254,12.742173000744,3.44659411469014e-37,1.10250463504029e-34
"YOL141W",164.177573019319,2.26379246740763,0.289518842024515,7.8191541924444,5.31794383476406e-15,1.92793190489646e-13
"YOR338W",45.1131459645056,2.27244498199137,0.493493961520351,4.60480808111703,4.12846417934787e-06,3.12247402048592e-05
"YPL111W",477.894085281227,2.27637640480492,0.292785500136417,7.77489460285532,7.55102493580583e-15,2.63220984621231e-13
"YPL171C",48.9298520092849,2.2832749145636,0.505461241546826,4.51721067193255,6.26595574943914e-06,4.55538333762701e-05
"YMR120C",2577.61046344445,2.31141548875699,0.272600430584461,8.47913366754873,2.26876909087703e-17,1.09182002798135e-15
"YDR232W",619.187704940613,2.32086499378205,0.217564531520688,10.6674786444286,1.44494097025745e-26,1.87085452291905e-24
"YCL037C",270.405856428756,2.34280826584082,0.269864886334169,8.68141201200873,3.90885389324543e-18,2.02441404490178e-16
"YKL029C",2280.56834746952,2.3887902866664,0.269142606050059,8.87555605455531,6.95848775860374e-19,3.98318488750391e-17
"YLR307W",41.9872440838341,2.38965970382937,0.503208908591579,4.74884220654546,2.04584482696532e-06,1.67046609144706e-05
"YLR046C",432.036190109893,2.39180001990209,0.22368942121199,10.692503950088,1.10350846742649e-26,1.46362903557689e-24
"YJR048W",314.156877735645,2.42682968604625,0.250489693738039,9.68834146359819,3.37972195702489e-22,2.58858140877484e-20
"YFL053W",64.6732474954958,2.46882467475045,0.42467599850167,5.81343114153117,6.12051548805414e-09,8.87556352641025e-08
"YML075C",1728.99316429363,2.47401169063555,0.193193985295399,12.8058422049357,1.52066941686387e-37,5.51293352593715e-35
"YLR205C",184.918680181706,2.47767657775988,0.33006142275034,7.50671362049484,6.06301633442362e-14,1.79188493622802e-12
"YAR015W",1369.38580063086,2.4913701368154,0.203928574671339,12.2168761333747,2.52606032478998e-34,6.24396183918541e-32
"YPL240C",2284.72318846735,2.49852826084184,0.650660937048177,3.83998503456623,0.000123041810612261,0.000638455502012858
"YLL009C",8.01675665838897,2.52119408622805,1.11737068296078,2.25636319681078,0.0240478945348304,0.0591998417747432
"YGR061C",2516.9231339519,2.52414014870146,0.178433463020766,14.1461142207821,1.97365635601059e-45,1.19252702933173e-42
"YMR011W",694.828983622126,2.53683966212172,0.231930629790973,10.9379242595428,7.5918171968065e-28,1.17955148332096e-25
"YAL040C",617.313954969024,2.56446793491113,0.211891446834245,12.1027439909701,1.0213897470238e-33,2.41492062796322e-31
"YNL111C",389.59725979718,2.73136770384063,0.229192062062701,11.9173747958749,9.6088742196272e-33,2.17721075026386e-30
"YNR060W",714.64697289969,2.74529893866367,0.216280650271961,12.6932249149964,6.44752402497024e-37,1.94786864709934e-34
"YMR119W-A",340.029937403544,2.80031906730861,0.268603222596571,10.4254857415265,1.89687599741531e-25,2.12082600698821e-23
"YCL069W",32.2978970247485,2.83385528521361,0.607233313639775,4.6668310541584,3.05880633823472e-06,2.38648333820953e-05
"YMR101C",27.5437410825918,2.85398944730379,0.641672552522969,4.44773496401286,8.67805109449044e-06,6.07368396767511e-05
"YLL012W",732.075554685905,2.99948898368928,0.222568958017676,13.4766726249896,2.14567144284606e-41,1.06074193692699e-38
"YGR213C",469.018857685698,2.9999548618916,0.241422001256275,12.4261867032867,1.88409617784326e-35,4.87891191195792e-33
"YHR071W",558.425432606782,3.05829018334485,0.21716575511773,14.0827460650363,4.84883696342883e-45,2.6367975407126e-42
"YHL036W",187.371889066316,3.07433988856073,0.299597711779815,10.2615599775347,1.04996651729072e-24,1.07730526811829e-22
"YGR249W",54.9699798119918,3.08052973545425,0.474415598453041,6.49331460748581,8.39680810329316e-11,1.67259496211385e-09
"YJL088W",216.279439316387,3.16272711811732,0.290953498073511,10.8702151342351,1.59823539982368e-27,2.34897408222734e-25
"YEL050W-A",19.0115018569343,3.23982202212208,1.0233132636714,3.16601195072796,0.00154544444203821,0.00574444762529309
"YLR411W",197.089963097667,3.28210879574048,0.2914214115396,11.2624147223804,2.01169658873986e-29,3.64653534985579e-27
"YDR215C",3.96474793149815,3.30931924272523,1.62579140542261,2.03551281651966,0.0417993002796523,0.0932340422152377
"YEL034W",6102.63107666199,3.4031823683303,0.194864327792128,17.4643681934471,2.67647833402879e-68,4.85156306014951e-65
"YOL024W",20.8310019096667,3.40342663856258,0.83189980159938,4.0911497178137,4.29239899621583e-05,0.000255534639654966
"YDR374C",17.1461379156025,3.74993432827969,0.893404232988523,4.19735455666669,2.70050977135427e-05,0.00016918631493807
